winnerteamid,localtime,tz,date,id,agoals,hteam,ateam,hgoals,updated,is_grand_final,abehinds,complete,ateamid,hteamid,roundname,hbehinds,unixtime,venue,winner,ascore,round,year,is_final,hscore,timestr,season
14.0,2023-07-16 14:40:00,+10:00,2023-07-16 16:40:00,34412,14,West Coast,Richmond,8,2023-07-16 19:20:26,0,14,100,14,17,Round 18,12,1689489600,Perth Stadium,Richmond,98,18,2023,0,60,Full Time,2023
18.0,2023-07-21 19:50:00,+10:00,2023-07-21 19:50:00,34415,13,Essendon,Western Bulldogs,7,2023-07-21 22:20:16,0,12,100,18,5,Round 19,7,1689933000,Docklands,Western Bulldogs,90,19,2023,0,49,Full Time,2023
14.0,2023-07-22 13:45:00,+10:00,2023-07-22 13:45:00,34418,15,Richmond,Hawthorn,14,2023-07-22 16:26:06,0,5,100,10,14,Round 19,12,1689997500,M.C.G.,Richmond,95,19,2023,0,96,Full Time,2023
3.0,2023-07-22 14:10:00,+10:00,2023-07-22 14:10:00,34414,10,Carlton,West Coast,21,2023-07-22 16:50:19,0,9,100,17,3,Round 19,14,1689999000,Docklands,Carlton,69,19,2023,0,140,Full Time,2023
2.0,2023-07-22 16:35:00,+10:00,2023-07-22 16:35:00,34413,7,Brisbane Lions,Geelong,9,2023-07-22 19:07:36,0,11,100,7,2,Round 19,10,1690007700,Gabba,Brisbane Lions,53,19,2023,0,64,Full Time,2023
16.0,2023-07-22 17:40:00,+10:00,2023-07-22 19:40:00,34421,16,Fremantle,Sydney,12,2023-07-22 22:14:04,0,9,100,16,6,Round 19,4,1690018800,Perth Stadium,Sydney,105,19,2023,0,76,Full Time,2023
4.0,2023-07-22 19:10:00,+10:00,2023-07-22 19:40:00,34420,13,Port Adelaide,Collingwood,12,2023-07-22 22:25:43,0,7,100,4,13,Round 19,11,1690018800,Adelaide Oval,Collingwood,85,19,2023,0,83,Full Time,2023
9.0,2023-07-23 13:10:00,+10:00,2023-07-23 13:10:00,34416,9,Greater Western Sydney,Gold Coast,15,2023-07-23 15:44:39,0,9,100,8,9,Round 19,13,1690081800,Manuka Oval,Greater Western Sydney,63,19,2023,0,103,Full Time,2023
11.0,2023-07-23 15:20:00,+10:00,2023-07-23 15:20:00,34417,13,Melbourne,Adelaide,14,2023-07-23 17:59:35,0,15,100,1,11,Round 19,13,1690089600,M.C.G.,Melbourne,93,19,2023,0,97,Full Time,2023
15.0,2023-07-23 16:40:00,+10:00,2023-07-23 16:40:00,34419,9,St Kilda,North Melbourne,9,2023-07-23 19:14:15,0,7,100,12,15,Round 19,15,1690094400,Docklands,St Kilda,61,19,2023,0,69,Full Time,2023
3.0,2023-07-28 19:50:00,+10:00,2023-07-28 19:50:00,34422,14,Collingwood,Carlton,10,2023-07-28 22:26:53,0,9,100,3,4,Round 20,16,1690537800,M.C.G.,Carlton,93,20,2023,0,76,Full Time,2023
6.0,2023-07-29 13:45:00,+10:00,2023-07-29 13:45:00,34424,10,Geelong,Fremantle,9,2023-07-29 16:17:01,0,11,100,6,7,Round 20,10,1690602300,Kardinia Park,Fremantle,71,20,2023,0,64,Full Time,2023
9.0,2023-07-29 13:45:00,+10:00,2023-07-29 13:45:00,34428,11,Western Bulldogs,Greater Western Sydney,10,2023-07-29 16:29:26,0,12,100,9,18,Round 20,13,1690602300,Eureka Stadium,Greater Western Sydney,78,20,2023,0,73,Full Time,2023
8.0,2023-07-29 16:35:00,+10:00,2023-07-29 16:35:00,34425,7,Gold Coast,Brisbane Lions,15,2023-07-29 19:12:54,0,13,100,2,8,Round 20,6,1690612500,Carrara,Gold Coast,55,20,2023,0,96,Full Time,2023
16.0,2023-07-29 19:25:00,+10:00,2023-07-29 19:25:00,34423,15,Essendon,Sydney,15,2023-07-29 22:03:29,0,11,100,16,5,Round 20,9,1690622700,Docklands,Sydney,101,20,2023,0,99,Full Time,2023
1.0,2023-07-29 19:10:00,+10:00,2023-07-29 19:40:00,34429,9,Adelaide,Port Adelaide,16,2023-07-29 22:19:33,0,11,100,13,1,Round 20,16,1690623600,Adelaide Oval,Adelaide,65,20,2023,0,112,Full Time,2023
15.0,2023-07-30 13:10:00,+10:00,2023-07-30 13:10:00,34426,19,Hawthorn,St Kilda,14,2023-07-30 15:48:49,0,8,100,15,10,Round 20,9,1690686600,Docklands,St Kilda,122,20,2023,0,93,Full Time,2023
11.0,2023-07-30 15:20:00,+10:00,2023-07-30 15:20:00,34427,20,Richmond,Melbourne,15,2023-07-30 18:09:58,0,10,100,11,14,Round 20,8,1690694400,M.C.G.,Melbourne,130,20,2023,0,98,Full Time,2023
17.0,2023-07-30 14:40:00,+10:00,2023-07-30 16:40:00,34430,10,West Coast,North Melbourne,10,2023-07-30 19:14:29,0,7,100,12,17,Round 20,12,1690699200,Perth Stadium,West Coast,67,20,2023,0,72,Full Time,2023
18.0,2023-08-04 19:50:00,+10:00,2023-08-04 19:50:00,34437,10,Western Bulldogs,Richmond,19,2023-08-04 22:36:05,0,11,100,14,18,Round 21,12,1691142600,Docklands,Western Bulldogs,71,21,2023,0,126,Full Time,2023
5.0,2023-08-05 13:45:00,+10:00,2023-08-05 13:45:00,34431,11,Essendon,West Coast,10,2023-08-05 16:16:52,0,6,100,17,5,Round 21,13,1691207100,Docklands,Essendon,72,21,2023,0,73,Full Time,2023
1.0,2023-08-05 13:40:00,+10:00,2023-08-05 14:10:00,34438,9,Adelaide,Gold Coast,13,2023-08-05 16:55:11,0,7,100,8,1,Round 21,11,1691208600,Adelaide Oval,Adelaide,61,21,2023,0,89,Full Time,2023
10.0,2023-08-05 16:35:00,+10:00,2023-08-05 16:35:00,34434,11,Hawthorn,Collingwood,16,2023-08-05 19:10:25,0,7,100,4,10,Round 21,9,1691217300,M.C.G.,Hawthorn,73,21,2023,0,105,Full Time,2023
7.0,2023-08-05 19:25:00,+10:00,2023-08-05 19:25:00,34432,12,Geelong,Port Adelaide,14,2023-08-05 22:00:48,0,13,100,13,7,Round 21,13,1691227500,Kardinia Park,Geelong,85,21,2023,0,97,Full Time,2023
16.0,2023-08-05 19:30:00,+10:00,2023-08-05 19:30:00,34433,15,Greater Western Sydney,Sydney,12,2023-08-05 22:15:54,0,6,100,16,9,Round 21,13,1691227800,Sydney Showground,Sydney,96,21,2023,0,85,Full Time,2023
11.0,2023-08-06 13:10:00,+10:00,2023-08-06 13:10:00,34435,15,North Melbourne,Melbourne,10,2023-08-06 15:51:04,0,13,100,11,12,Round 21,11,1691291400,Bellerive Oval,Melbourne,103,21,2023,0,71,Full Time,2023
3.0,2023-08-06 15:20:00,+10:00,2023-08-06 15:20:00,34436,10,St Kilda,Carlton,8,2023-08-06 17:49:09,0,13,100,3,15,Round 21,6,1691299200,Docklands,Carlton,73,21,2023,0,54,Full Time,2023
2.0,2023-08-06 14:40:00,+10:00,2023-08-06 16:40:00,34439,11,Fremantle,Brisbane Lions,11,2023-08-06 19:16:52,0,11,100,2,6,Round 21,8,1691304000,Perth Stadium,Brisbane Lions,77,21,2023,0,74,Full Time,2023
4.0,2023-08-11 19:50:00,+10:00,2023-08-11 19:50:00,34442,15,Collingwood,Geelong,16,2023-08-12 07:32:04,0,11,100,7,4,Round 22,13,1691747400,M.C.G.,Collingwood,101,22,2023,0,109,Full Time,2023
5.0,2023-08-12 13:45:00,+10:00,2023-08-12 13:45:00,34444,13,North Melbourne,Essendon,12,2023-08-12 16:21:11,0,8,100,5,12,Round 22,5,1691811900,Docklands,Essendon,86,22,2023,0,77,Full Time,2023
16.0,2023-08-12 13:45:00,+10:00,2023-08-12 13:45:00,34446,13,Sydney,Gold Coast,18,2023-08-12 16:28:38,0,12,100,8,16,Round 22,6,1691811900,S.C.G.,Sydney,90,22,2023,0,114,Full Time,2023
2.0,2023-08-12 16:35:00,+10:00,2023-08-12 16:35:00,34441,13,Brisbane Lions,Adelaide,15,2023-08-12 19:20:25,0,15,100,1,2,Round 22,9,1691822100,Gabba,Brisbane Lions,93,22,2023,0,99,Full Time,2023
3.0,2023-08-12 19:30:00,+10:00,2023-08-12 19:30:00,34440,8,Carlton,Melbourne,9,2023-08-12 22:08:02,0,8,100,11,3,Round 22,6,1691832600,M.C.G.,Carlton,56,22,2023,0,60,Full Time,2023
6.0,2023-08-12 18:10:00,+10:00,2023-08-12 20:10:00,34448,20,West Coast,Fremantle,4,2023-08-12 22:46:33,0,14,100,6,17,Round 22,9,1691835000,Perth Stadium,Fremantle,134,22,2023,0,33,Full Time,2023
10.0,2023-08-13 13:10:00,+10:00,2023-08-13 13:10:00,34443,9,Hawthorn,Western Bulldogs,9,2023-08-13 15:40:51,0,10,100,18,10,Round 22,13,1691896200,York Park,Hawthorn,64,22,2023,0,67,Full Time,2023
15.0,2023-08-13 15:20:00,+10:00,2023-08-13 15:20:00,34445,8,St Kilda,Richmond,14,2023-08-13 17:51:38,0,9,100,14,15,Round 22,9,1691904000,Docklands,St Kilda,57,22,2023,0,93,Full Time,2023
13.0,2023-08-13 16:10:00,+10:00,2023-08-13 16:40:00,34447,13,Port Adelaide,Greater Western Sydney,21,2023-08-13 19:17:55,0,7,100,9,13,Round 22,10,1691908800,Adelaide Oval,Port Adelaide,85,22,2023,0,136,Full Time,2023
2.0,2023-08-18 19:50:00,+10:00,2023-08-18 19:50:00,34449,19,Collingwood,Brisbane Lions,15,2023-08-18 22:33:56,0,10,100,2,4,Round 23,10,1692352200,Docklands,Brisbane Lions,124,23,2023,0,100,Full Time,2023
14.0,2023-08-19 13:45:00,+10:00,2023-08-19 13:45:00,34453,10,Richmond,North Melbourne,14,2023-08-19 16:21:22,0,12,100,12,14,Round 23,17,1692416700,M.C.G.,Richmond,72,23,2023,0,101,Full Time,2023
3.0,2023-08-19 14:10:00,+10:00,2023-08-19 14:10:00,34450,13,Gold Coast,Carlton,13,2023-08-19 16:47:03,0,13,100,3,8,Round 23,9,1692418200,Carrara,Carlton,91,23,2023,0,87,Full Time,2023
9.0,2023-08-19 16:35:00,+10:00,2023-08-19 16:35:00,34451,5,Greater Western Sydney,Essendon,25,2023-08-19 19:16:22,0,6,100,5,9,Round 23,12,1692426900,Sydney Showground,Greater Western Sydney,36,23,2023,0,162,Full Time,2023
15.0,2023-08-19 19:25:00,+10:00,2023-08-19 19:25:00,34454,8,St Kilda,Geelong,12,2023-08-19 21:51:35,0,7,100,7,15,Round 23,16,1692437100,Docklands,St Kilda,55,23,2023,0,88,Full Time,2023
16.0,2023-08-19 19:10:00,+10:00,2023-08-19 19:40:00,34456,11,Adelaide,Sydney,10,2023-08-19 22:20:27,0,8,100,16,1,Round 23,13,1692438000,Adelaide Oval,Sydney,74,23,2023,0,73,Full Time,2023
17.0,2023-08-20 13:10:00,+10:00,2023-08-20 13:10:00,34455,14,Western Bulldogs,West Coast,12,2023-08-20 15:52:05,0,8,100,17,18,Round 23,13,1692501000,Docklands,West Coast,92,23,2023,0,85,Full Time,2023
11.0,2023-08-20 15:20:00,+10:00,2023-08-20 15:20:00,34452,9,Melbourne,Hawthorn,13,2023-08-20 17:50:00,0,6,100,10,11,Round 23,9,1692508800,M.C.G.,Melbourne,60,23,2023,0,87,Full Time,2023
13.0,2023-08-20 14:40:00,+10:00,2023-08-20 16:40:00,34457,11,Fremantle,Port Adelaide,8,2023-08-20 19:11:54,0,8,100,13,6,Round 23,10,1692513600,Perth Stadium,Port Adelaide,74,23,2023,0,58,Full Time,2023
4.0,2023-08-25 19:50:00,+10:00,2023-08-25 19:50:00,34460,16,Essendon,Collingwood,3,2023-08-25 22:16:54,0,5,100,4,5,Round 24,13,1692957000,M.C.G.,Collingwood,101,24,2023,0,31,Full Time,2023
6.0,2023-08-26 13:45:00,+10:00,2023-08-26 13:45:00,34462,14,Hawthorn,Fremantle,8,2023-08-26 16:18:02,0,9,100,6,10,Round 24,8,1693021500,M.C.G.,Fremantle,93,24,2023,0,56,Full Time,2023
12.0,2023-08-26 13:45:00,+10:00,2023-08-26 13:45:00,34463,14,North Melbourne,Gold Coast,20,2023-08-26 16:33:29,0,13,100,8,12,Round 24,12,1693021500,Bellerive Oval,North Melbourne,97,24,2023,0,132,Full Time,2023
2.0,2023-08-26 16:35:00,+10:00,2023-08-26 16:35:00,34458,9,Brisbane Lions,St Kilda,9,2023-08-26 19:12:00,0,6,100,15,2,Round 24,18,1693031700,Gabba,Brisbane Lions,60,24,2023,0,72,Full Time,2023
18.0,2023-08-26 19:25:00,+10:00,2023-08-26 19:25:00,34461,16,Geelong,Western Bulldogs,11,2023-08-26 22:07:31,0,8,100,18,7,Round 24,13,1693041900,Kardinia Park,Western Bulldogs,104,24,2023,0,79,Full Time,2023
1.0,2023-08-26 18:10:00,+10:00,2023-08-26 20:10:00,34466,17,West Coast,Adelaide,12,2023-08-26 22:51:56,0,21,100,1,17,Round 24,6,1693044600,Perth Stadium,Adelaide,123,24,2023,0,78,Full Time,2023
13.0,2023-08-27 12:00:00,+10:00,2023-08-27 12:30:00,34465,8,Port Adelaide,Richmond,13,2023-08-27 15:11:09,0,15,100,14,13,Round 24,16,1693103400,Adelaide Oval,Port Adelaide,63,24,2023,0,94,Full Time,2023
11.0,2023-08-27 15:20:00,+10:00,2023-08-27 15:20:00,34464,11,Sydney,Melbourne,7,2023-08-27 17:52:54,0,11,100,11,16,Round 24,14,1693113600,S.C.G.,Melbourne,77,24,2023,0,56,Full Time,2023
9.0,2023-08-27 18:10:00,+10:00,2023-08-27 18:10:00,34459,16,Carlton,Greater Western Sydney,11,2023-08-27 20:54:34,0,9,100,9,3,Round 24,7,1693123800,Docklands,Greater Western Sydney,105,24,2023,0,73,Full Time,2023
4.0,2023-09-07 19:20:00,+10:00,2023-09-07 19:20:00,34676,7,Collingwood,Melbourne,9,2023-09-07 22:02:10,0,11,100,11,4,Finals Week 1,6,1694078400,M.C.G.,Collingwood,53,25,2023,3,60,Full Time,2023
3.0,2023-09-08 19:50:00,+10:00,2023-09-08 19:50:00,34674,9,Carlton,Sydney,11,2023-09-08 22:28:56,0,14,100,16,3,Finals Week 1,8,1694166600,M.C.G.,Carlton,68,25,2023,2,74,Full Time,2023
9.0,2023-09-09 15:20:00,+10:00,2023-09-09 15:20:00,34675,15,St Kilda,Greater Western Sydney,11,2023-09-09 17:59:22,0,11,100,9,15,Finals Week 1,11,1694236800,M.C.G.,Greater Western Sydney,101,25,2023,2,77,Full Time,2023
2.0,2023-09-09 19:25:00,+10:00,2023-09-09 19:25:00,34677,11,Brisbane Lions,Port Adelaide,19,2023-09-09 22:12:50,0,9,100,13,2,Finals Week 1,9,1694251500,Gabba,Brisbane Lions,75,25,2023,3,123,Full Time,2023
3.0,2023-09-15 19:50:00,+10:00,2023-09-15 19:50:00,34678,11,Melbourne,Carlton,9,2023-09-15 22:30:53,0,7,100,3,11,Semi-Finals,17,1694771400,M.C.G.,Carlton,73,26,2023,4,71,Full Time,2023
9.0,2023-09-16 19:10:00,+10:00,2023-09-16 19:40:00,34679,13,Port Adelaide,Greater Western Sydney,9,2023-09-16 22:22:51,0,15,100,9,13,Semi-Finals,16,1694857200,Adelaide Oval,Greater Western Sydney,93,26,2023,4,70,Full Time,2023
4.0,2023-09-22 19:50:00,+10:00,2023-09-22 19:50:00,35045,8,Collingwood,Greater Western Sydney,8,2023-09-22 22:23:02,0,9,100,9,4,Preliminary Finals,10,1695376200,M.C.G.,Collingwood,57,27,2023,5,58,Full Time,2023
2.0,2023-09-23 17:15:00,+10:00,2023-09-23 17:15:00,35046,9,Brisbane Lions,Carlton,11,2023-09-23 19:55:19,0,9,100,3,2,Preliminary Finals,13,1695453300,Gabba,Brisbane Lions,63,27,2023,5,79,Full Time,2023
4.0,2023-09-30 14:30:00,+10:00,2023-09-30 14:30:00,34682,13,Collingwood,Brisbane Lions,12,2023-09-30 17:21:43,1,8,100,2,4,Grand Final,18,1696048200,M.C.G.,Collingwood,86,28,2023,6,90,Full Time,2023
16.0,2024-03-07 19:30:00,+11:00,2024-03-07 19:30:00,35700,9,Sydney,Melbourne,12,2024-03-07 22:18:13,0,10,100,11,16,Opening Round,14,1709800200,S.C.G.,Sydney,64,0,2024,0,86,Full Time,2024
3.0,2024-03-08 18:40:00,+11:00,2024-03-08 19:40:00,35701,13,Brisbane Lions,Carlton,12,2024-03-08 22:23:39,0,8,100,3,2,Opening Round,13,1709887200,Gabba,Carlton,86,0,2024,0,85,Full Time,2024
8.0,2024-03-09 15:20:00,+11:00,2024-03-09 16:20:00,35702,9,Gold Coast,Richmond,14,2024-03-09 18:56:28,0,6,100,14,8,Opening Round,15,1709961600,Carrara,Gold Coast,60,0,2024,0,99,Full Time,2024
9.0,2024-03-09 19:30:00,+11:00,2024-03-09 19:30:00,35703,11,Greater Western Sydney,Collingwood,18,2024-03-11 11:17:03,0,16,100,4,9,Opening Round,6,1709973000,Sydney Showground,Greater Western Sydney,82,0,2024,0,114,Full Time,2024
3.0,2024-03-14 19:30:00,+11:00,2024-03-14 19:30:00,35704,12,Carlton,Richmond,12,2024-03-14 22:14:45,0,9,100,14,3,Round 1,14,1710405000,M.C.G.,Carlton,81,1,2024,0,86,Full Time,2024
16.0,2024-03-15 19:40:00,+11:00,2024-03-15 19:40:00,35705,15,Collingwood,Sydney,10,2024-03-15 22:17:35,0,12,100,16,4,Round 1,9,1710492000,M.C.G.,Sydney,102,1,2024,0,69,Full Time,2024
5.0,2024-03-16 13:45:00,+11:00,2024-03-16 13:45:00,35706,11,Essendon,Hawthorn,17,2024-03-16 16:23:19,0,17,100,10,5,Round 1,5,1710557100,M.C.G.,Essendon,83,1,2024,0,107,Full Time,2024
9.0,2024-03-16 16:35:00,+11:00,2024-03-16 16:35:00,35707,13,Greater Western Sydney,North Melbourne,17,2024-03-16 19:15:55,0,4,100,12,9,Round 1,19,1710567300,Sydney Showground,Greater Western Sydney,82,1,2024,0,121,Full Time,2024
7.0,2024-03-16 19:30:00,+11:00,2024-03-16 19:30:00,35708,9,Geelong,St Kilda,10,2024-03-16 22:11:56,0,14,100,15,7,Round 1,16,1710577800,Kardinia Park,Geelong,68,1,2024,0,76,Full Time,2024
8.0,2024-03-16 19:10:00,+11:00,2024-03-16 20:10:00,35709,8,Gold Coast,Adelaide,8,2024-03-16 22:44:27,0,6,100,1,8,Round 1,12,1710580200,Carrara,Gold Coast,54,1,2024,0,60,Full Time,2024
11.0,2024-03-17 13:00:00,+11:00,2024-03-17 13:00:00,35710,9,Melbourne,Western Bulldogs,16,2024-03-17 15:43:11,0,10,100,18,11,Round 1,13,1710640800,M.C.G.,Melbourne,64,1,2024,0,109,Full Time,2024
13.0,2024-03-17 15:30:00,+11:00,2024-03-17 16:00:00,35711,10,Port Adelaide,West Coast,16,2024-03-17 18:42:22,0,10,100,17,13,Round 1,24,1710651600,Adelaide Oval,Port Adelaide,70,1,2024,0,120,Full Time,2024
6.0,2024-03-17 15:50:00,+11:00,2024-03-17 18:50:00,35712,10,Fremantle,Brisbane Lions,14,2024-03-17 22:36:18,0,10,100,2,6,Round 1,9,1710661800,Perth Stadium,Fremantle,70,1,2024,0,93,Full Time,2024
15.0,2024-03-21 19:30:00,+11:00,2024-03-21 19:30:00,35713,12,St Kilda,Collingwood,14,2024-03-21 22:19:53,0,7,100,4,15,Round 2,10,1711009800,M.C.G.,St Kilda,79,2,2024,0,94,Full Time,2024
7.0,2024-03-22 19:10:00,+11:00,2024-03-22 19:40:00,35714,14,Adelaide,Geelong,11,2024-03-22 22:25:02,0,12,100,7,1,Round 2,11,1711096800,Adelaide Oval,Geelong,96,2,2024,0,77,Full Time,2024
6.0,2024-03-23 13:45:00,+11:00,2024-03-23 13:45:00,35715,15,North Melbourne,Fremantle,11,2024-03-23 16:20:21,0,12,100,6,12,Round 2,10,1711161900,Docklands,Fremantle,102,2,2024,0,76,Full Time,2024
11.0,2024-03-23 16:35:00,+11:00,2024-03-23 16:35:00,35716,14,Hawthorn,Melbourne,5,2024-03-23 19:05:24,0,9,100,11,10,Round 2,8,1711172100,M.C.G.,Melbourne,93,2,2024,0,38,Full Time,2024
16.0,2024-03-23 19:30:00,+11:00,2024-03-23 19:30:00,35717,15,Sydney,Essendon,19,2024-03-23 22:22:21,0,11,100,5,16,Round 2,17,1711182600,S.C.G.,Sydney,101,2,2024,0,131,Full Time,2024
18.0,2024-03-24 13:00:00,+11:00,2024-03-24 13:00:00,35718,10,Western Bulldogs,Gold Coast,18,2024-03-24 15:41:50,0,7,100,8,18,Round 2,7,1711245600,Eureka Stadium,Western Bulldogs,67,2,2024,0,115,Full Time,2024
13.0,2024-03-24 16:00:00,+11:00,2024-03-24 16:00:00,35719,18,Richmond,Port Adelaide,13,2024-03-24 18:40:35,0,14,100,13,14,Round 2,14,1711256400,M.C.G.,Port Adelaide,122,2,2024,0,92,Full Time,2024
9.0,2024-03-24 15:50:00,+11:00,2024-03-24 18:50:00,35720,16,West Coast,Greater Western Sydney,5,2024-03-24 21:27:16,0,12,100,9,17,Round 2,13,1711266600,Perth Stadium,Greater Western Sydney,108,2,2024,0,43,Full Time,2024
4.0,2024-03-28 18:30:00,+11:00,2024-03-28 19:30:00,35721,14,Brisbane Lions,Collingwood,10,2024-03-28 22:17:23,0,8,100,4,2,Round 3,12,1711614600,Gabba,Collingwood,92,3,2024,0,72,Full Time,2024
3.0,2024-03-29 16:20:00,+11:00,2024-03-29 16:20:00,35722,21,North Melbourne,Carlton,12,2024-03-29 19:08:25,0,11,100,3,12,Round 3,9,1711689600,Docklands,Carlton,137,3,2024,0,81,Full Time,2024
6.0,2024-03-29 16:30:00,+11:00,2024-03-29 19:30:00,35723,4,Fremantle,Adelaide,9,2024-03-29 22:02:03,0,10,100,1,6,Round 3,15,1711701000,Perth Stadium,Fremantle,34,3,2024,0,69,Full Time,2024
5.0,2024-03-30 16:20:00,+11:00,2024-03-30 16:20:00,35724,9,Essendon,St Kilda,10,2024-03-30 18:52:43,0,13,100,15,5,Round 3,11,1711776000,Docklands,Essendon,67,3,2024,0,71,Full Time,2024
11.0,2024-03-30 19:00:00,+11:00,2024-03-30 19:30:00,35725,15,Port Adelaide,Melbourne,13,2024-03-30 22:16:48,0,6,100,11,13,Round 3,11,1711787400,Adelaide Oval,Melbourne,96,3,2024,0,89,Full Time,2024
18.0,2024-03-31 13:00:00,+11:00,2024-03-31 13:00:00,35726,3,Western Bulldogs,West Coast,16,2024-03-31 15:30:51,0,12,100,17,18,Round 3,10,1711850400,Docklands,Western Bulldogs,30,3,2024,0,106,Full Time,2024
14.0,2024-03-31 16:00:00,+11:00,2024-03-31 16:00:00,35727,11,Richmond,Sydney,11,2024-03-31 18:31:43,0,11,100,16,14,Round 3,16,1711861200,M.C.G.,Richmond,77,3,2024,0,82,Full Time,2024
7.0,2024-04-01 15:20:00,+11:00,2024-04-01 15:20:00,35728,17,Hawthorn,Geelong,10,2024-04-01 18:43:40,0,4,100,7,10,Round 3,10,1711945200,M.C.G.,Geelong,106,3,2024,0,70,Full Time,2024
11.0,2024-04-04 19:10:00,+11:00,2024-04-04 19:40:00,35729,10,Adelaide,Melbourne,8,2024-04-04 22:15:59,0,18,100,11,1,Round 4,15,1712220000,Adelaide Oval,Melbourne,78,4,2024,0,63,Full Time,2024
2.0,2024-04-05 16:40:00,+11:00,2024-04-05 17:10:00,35730,6,Brisbane Lions,North Melbourne,16,2024-04-05 19:41:57,0,6,100,12,2,Round 4,16,1712297400,Norwood Oval,Brisbane Lions,42,4,2024,0,112,Full Time,2024
13.0,2024-04-05 19:40:00,+11:00,2024-04-05 20:10:00,35731,6,Port Adelaide,Essendon,17,2024-04-05 22:44:53,0,6,100,5,13,Round 4,9,1712308200,Adelaide Oval,Port Adelaide,42,4,2024,0,111,Full Time,2024
16.0,2024-04-06 13:00:00,+11:00,2024-04-06 13:30:00,35732,15,West Coast,Sydney,11,2024-04-06 16:13:16,0,14,100,16,17,Round 4,12,1712370600,Adelaide Hills,Sydney,104,4,2024,0,78,Full Time,2024
3.0,2024-04-06 15:50:00,+11:00,2024-04-06 16:20:00,35733,10,Fremantle,Carlton,9,2024-04-06 18:58:08,0,13,100,3,6,Round 4,9,1712380800,Adelaide Oval,Carlton,73,4,2024,0,63,Full Time,2024
7.0,2024-04-06 19:40:00,+11:00,2024-04-06 20:10:00,35734,14,Western Bulldogs,Geelong,14,2024-04-06 22:58:22,0,11,100,7,18,Round 4,7,1712394600,Adelaide Oval,Geelong,95,4,2024,0,91,Full Time,2024
9.0,2024-04-07 12:00:00,+10:00,2024-04-07 12:30:00,35735,18,Gold Coast,Greater Western Sydney,13,2024-04-07 15:14:27,0,9,100,9,8,Round 4,11,1712457000,Adelaide Hills,Greater Western Sydney,117,4,2024,0,89,Full Time,2024
15.0,2024-04-07 14:50:00,+10:00,2024-04-07 15:20:00,35736,9,Richmond,St Kilda,9,2024-04-07 17:51:31,0,13,100,15,14,Round 4,6,1712467200,Norwood Oval,St Kilda,67,4,2024,0,60,Full Time,2024
4.0,2024-04-07 16:40:00,+10:00,2024-04-07 17:10:00,35737,11,Collingwood,Hawthorn,11,2024-04-07 19:46:35,0,6,100,10,4,Round 4,11,1712473800,Adelaide Oval,Collingwood,72,4,2024,0,77,Full Time,2024
2.0,2024-04-11 19:30:00,+10:00,2024-04-11 19:30:00,35738,12,Melbourne,Brisbane Lions,8,2024-04-12 17:50:46,0,10,100,2,11,Round 5,12,1712827800,M.C.G.,Brisbane Lions,82,5,2024,0,60,Full Time,2024
5.0,2024-04-12 19:40:00,+10:00,2024-04-12 19:40:00,35739,15,Western Bulldogs,Essendon,9,2024-04-12 22:13:57,0,6,100,5,18,Round 5,13,1712914800,Docklands,Essendon,96,5,2024,0,67,Full Time,2024
9.0,2024-04-13 13:45:00,+10:00,2024-04-13 13:45:00,35740,12,Greater Western Sydney,St Kilda,11,2024-04-13 16:29:08,0,7,100,15,9,Round 5,14,1712979900,Manuka Oval,Greater Western Sydney,79,5,2024,0,80,Full Time,2024
1.0,2024-04-13 16:35:00,+10:00,2024-04-13 16:35:00,35741,16,Carlton,Adelaide,14,2024-04-13 19:19:02,0,4,100,1,3,Round 5,14,1712990100,Docklands,Adelaide,100,5,2024,0,98,Full Time,2024
8.0,2024-04-13 19:30:00,+10:00,2024-04-13 19:30:00,35742,8,Gold Coast,Hawthorn,16,2024-04-13 22:07:10,0,8,100,10,8,Round 5,13,1713000600,Carrara,Gold Coast,56,5,2024,0,109,Full Time,2024
13.0,2024-04-13 19:00:00,+10:00,2024-04-13 19:30:00,35743,9,Port Adelaide,Fremantle,9,2024-04-13 22:09:50,0,9,100,6,13,Round 5,12,1713000600,Adelaide Oval,Port Adelaide,63,5,2024,0,66,Full Time,2024
7.0,2024-04-14 13:00:00,+10:00,2024-04-14 13:00:00,35744,10,Geelong,North Melbourne,21,2024-04-14 15:43:11,0,4,100,12,7,Round 5,13,1713063600,Kardinia Park,Geelong,64,5,2024,0,139,Full Time,2024
17.0,2024-04-14 14:00:00,+10:00,2024-04-14 16:00:00,35745,10,West Coast,Richmond,16,2024-04-14 18:43:23,0,10,100,14,17,Round 5,13,1713074400,Perth Stadium,West Coast,70,5,2024,0,109,Full Time,2024
18.0,2024-04-18 19:30:00,+10:00,2024-04-18 19:30:00,35746,19,St Kilda,Western Bulldogs,9,2024-04-18 22:05:02,0,10,100,18,15,Round 6,10,1713432600,Docklands,Western Bulldogs,124,6,2024,0,64,Full Time,2024
5.0,2024-04-19 19:10:00,+10:00,2024-04-19 19:40:00,35747,10,Adelaide,Essendon,11,2024-04-19 22:21:33,0,18,100,5,1,Round 6,9,1713519600,Adelaide Oval,Essendon,78,6,2024,0,75,Full Time,2024
